ID,Group,Gender,Age,Education,Condition,MinAl,MinNonAl,CV,Lags,NTrials,RobustCV,QCV
01_50_ND,1,2,30,11,4,-5.19440199930176,-3.90121931002195,22.6246703563698,232.702803938356,146,0.1875,0.0916030534351145
01_51_GR,1,2,35,18,1,-4.03944284397268,-2.48072189021385,8.57556414991182,197.972347861842,152,0.174757281553398,0.0909090909090909
01_51_GR,1,2,35,18,3,-3.85527953392979,-0.534602635551278,23.0844771189614,140.265213815789,152,0.197183098591549,0.102941176470588
01_51_GR,1,2,35,18,2,-5.04060546701548,-3.33032651403282,9.65161663902317,169.439935064935,154,0.126436781609195,0.0635838150289017
01_51_GR,1,2,35,18,4,-4.68871917418146,-2.33154024432904,14.0645798237926,158.153044871795,156,0.333333333333333,0.153374233128834
01_52_NZ,1,2,35,11,1,-3.06533532419102,-2.00697380000565,22.9629181010453,192.846852836879,141,0.0918367346938776,0.0466321243523316
01_52_NZ,1,2,35,11,3,-1.80741049581636,-0.71353982281152,30.7011448731383,171.570257092199,141,0.194117647058824,0.102803738317757
01_52_NZ,1,2,35,11,2,-2.27676228266891,-2.19489296687363,2.00645234813772,180.771083047945,146,0.0425531914893617,0.0217391304347826
01_52_NZ,1,2,35,11,4,-2.77569852866157,-2.20780368688887,4.08585820389853,199.107142857143,140,0.0384615384615385,0.0196078431372549
01_53_KM,1,1,54,11,1,-7.4910904482463,-5.22474015008876,12.0501034959014,164.088893581081,148,0.13953488372093,0.0705882352941176
01_53_KM,1,1,54,11,3,-6.61471932092528,-5.98515160240963,5.23001423601271,147.062602796053,152,0.0266666666666667,0.0133333333333333
01_53_KM,1,1,54,11,2,-6.86946210649465,-5.93677597364515,7.58343659595491,164.944556451613,155,0.134831460674157,0.0714285714285714
01_53_KM,1,1,54,11,4,-6.21645784917382,-4.80316970482491,7.87454297297022,169.781454248366,153,0.113636363636364,0.0574712643678161
01_54_BL,1,2,27,16,1,-3.31402525560879,-2.77914506615381,4.30202926674428,200.827205882353,153,0.0800970873786408,0.04
01_54_BL,1,2,27,16,3,-3.05766804048712,-2.22982406760068,17.426649057264,193.131956335616,146,0.106796116504854,0.0536585365853659
01_54_BL,1,2,27,16,2,-3.08405595786744,-2.13932105992036,7.31018085690287,203.192816840278,144,0.166666666666667,0.07981220657277
01_54_BL,1,2,27,16,4,-3.09683496443995,-2.6518751182341,5.17840351561324,202.559621710526,152,0.113207547169811,0.0588235294117647
01_55_KD,1,2,26,15,1,-5.68569263426606,-4.98476033120415,4.68783919431536,206.754117398649,148,0.0648148148148148,0.0328638497652582
01_55_KD,1,2,26,15,3,-5.13741498371591,-3.81275776326029,9.83247924562364,179.700969827586,145,0.222222222222222,0.111111111111111
01_55_KD,1,2,26,15,2,-5.04979673272468,-4.74618126648312,2.54698557508649,197.938661317568,148,0.0588235294117647,0.0297029702970297
01_55_KD,1,2,26,15,4,-6.47550188930945,-4.78629274569217,21.4486088243123,214.059749119718,142,0.257142857142857,0.124423963133641
01_56_RV,1,2,34,11,1,-3.60264220149808,-1.51103034467592,38.0099100446467,191.35974702381,84,1.05960264900662,0.384615384615385
01_56_RV,1,2,34,11,3,-4.49878732377797,-2.86974163956361,9.8425807148851,129.085847701149,87,0.17741935483871,0.0814814814814815
01_56_RV,1,2,34,11,2,-5.1331516723326,-3.25379405936839,12.589317492049,164.748171542553,94,0.156626506024096,0.0760233918128655
01_56_RV,1,2,34,11,4,-4.03733960294211,-1.2696279261787,9.15940527045171,126.353870738636,88,0.222222222222222,0.107692307692308
01_57_KZ,1,2,40,14,1,-7.4783505986006,-2.71904200178394,30.4109777911574,138.904697847682,151,0.516666666666667,0.223021582733813
01_57_KZ,1,2,40,14,3,-4.49749952110475,-0.187873239457933,17.1915804651388,177.608366935484,155,0.320388349514563,0.190751445086705
01_57_KZ,1,2,40,14,2,-6.49643234123761,-2.35274882374658,13.1648934788583,207.199399834437,151,0.0841121495327103,0.0418604651162791
01_57_KZ,1,2,40,14,4,-5.70300411052182,-2.34689998650139,7.41105599754402,235.379071302817,142,0.177966101694915,0.0871369294605809
01_58_NV,1,2,51,15,1,-4.68924346266467,-4.21869456603332,3.37940763059401,163.398171768707,147,0.0697674418604651,0.036144578313253
01_58_NV,1,2,51,15,3,-5.48992007722448,-4.49918426792427,37.1142743785901,185.341282894737,152,1.08333333333333,0.351351351351351
01_58_NV,1,2,51,15,2,-5.66167487204913,-5.47613669785908,1.65063403897357,168.311866554054,148,0.0114942528735632,0.00578034682080925
01_58_NV,1,2,51,15,4,-6.25221575966214,-4.99709117625997,21.6886822807891,200.591216216216,148,0.523809523809524,0.207547169811321
01_59_AG,1,2,43,15,1,-7.30178091569394,-4.67248929717551,22.3005741859931,187.819138071895,153,0.345679012345679,0.148936170212766
01_59_AG,1,2,43,15,3,-7.40386554385943,-5.41108470016952,15.5820706349246,148.296155427632,152,0.138157894736842,0.0688524590163934
01_59_AG,1,2,43,15,2,-7.90392819814517,-6.91628846755105,7.80669095145728,173.358867694805,154,0.114942528735632,0.0561797752808989
01_59_AG,1,2,43,15,4,-7.1700640395771,-4.90894183246767,19.269716878095,164.642137096774,155,0.25,0.121951219512195
01_60_BK,1,2,47,15,1,-7.18867336259037,-6.64216281211754,3.99278285991932,206.300584532374,139,0.0380952380952381,0.0192307692307692
01_60_BK,1,2,47,15,3,-3.85839482571074,-2.56672162652994,12.5074454727763,171.755420918367,147,0.271505376344086,0.14787701317716
01_60_BK,1,2,47,15,2,-7.02929348265561,-5.98764589414402,3.57189353821278,195.473030821918,146,0.0679611650485437,0.0351758793969849
01_60_BK,1,2,47,15,4,-7.09855884636426,-6.34114205710149,3.56621557747443,203.85082347973,148,0.0576923076923077,0.0288461538461538
01_61_BG,1,2,39,14,1,-4.39597031984612,-3.11591485420316,5.21808982018591,250,145,0.09375,0.047244094488189
01_61_BG,1,2,39,14,3,-3.41377070792546,-1.89760431861805,24.182948412028,185.599307885906,149,0.409090909090909,0.257142857142857
01_61_BG,1,2,39,14,2,-3.27103976422861,-1.64523891891358,11.4538354246933,143.152573529412,136,0.0649350649350649,0.0326797385620915
01_61_BG,1,2,39,14,4,-4.47278281350546,-3.25378931593222,7.21869311413374,235.959353146853,143,0.0416666666666667,0.0204081632653061
01_62_KO,1,2,31,16,1,-5.06960896137035,-4.05344336438403,12.7365274635244,219.945790816327,147,0,0
01_62_KO,1,2,31,16,3,-3.66874664843095,-2.57831485645261,18.978801683539,191.340266047297,148,0.114583333333333,0.0564102564102564
01_62_KO,1,2,31,16,2,-4.37366552364126,-3.5596264545306,18.3695768960491,192.725243506494,154,0.0761904761904762,0.0384615384615385
01_62_KO,1,2,31,16,4,-4.9800284365699,-3.87251554332247,15.3640300436598,225.873161764706,153,0.227272727272727,0.103734439834025
01_63_MS,1,2,26,11,1,-5.4416805688511,-4.57868762839187,3.58572039745329,214.626736111111,144,0.0446428571428571,0.0228310502283105
01_63_MS,1,2,26,11,3,-2.86307782722682,0.0309537026270814,35.9248038632213,192.471590909091,143,0.747368421052632,0.353233830845771
01_63_MS,1,2,26,11,2,-4.24260785381073,-2.67449220081672,22.2359609121856,228.925371503497,143,0.259259259259259,0.148936170212766
01_63_MS,1,2,26,11,4,-5.52333536846958,-4.40796617737375,18.4154407679893,216.021165780142,141,0.0963302752293578,0.0467706013363029
01_64_TZ,1,2,30,15,1,-3.43304041688756,-2.35761443418837,8.23346326042026,199.469150641026,156,0.080952380952381,0.0415647921760391
01_64_TZ,1,2,30,15,3,-5.29066940329018,-4.09576521208753,13.4315552113533,172.757919520548,146,0.102272727272727,0.0520231213872832
01_64_TZ,1,2,30,15,2,-6.28535496420854,-5.45501674372,4.57321645206358,197.137129934211,152,0.0909090909090909,0.0447761194029851
01_64_TZ,1,2,30,15,4,-3.75445466877598,-3.08999213296761,4.80321751251417,202.533922697368,152,0.0980392156862745,0.0476190476190476
01_65_NZ,1,2,35,14,1,-5.88018520058785,-3.02604033070301,24.1855314788495,161.08630952381,147,0.50625,0.236151603498542
01_65_NZ,1,2,35,14,3,-5.30403001294378,-3.39077274779426,36.3863572377465,154.969474337748,151,0.347222222222222,0.170068027210884
01_65_NZ,1,2,35,14,2,-5.70001013816093,-3.14906420981034,16.248686696668,148.856026785714,154,0.338235294117647,0.150326797385621
01_65_NZ,1,2,35,14,4,-4.71287263790487,-2.42997207867514,34.4628331953189,169.020432692308,143,0.378378378378378,0.184210526315789
01_66_JD,1,2,47,16,1,-5.3032650387262,-1.91675905998312,16.0447548990083,205.335828993056,144,0.226415094339623,0.118811881188119
01_66_JD,1,2,47,16,3,-5.75359463879434,-2.98587188248137,15.0882327425335,168.840144230769,130,0.246913580246914,0.116279069767442
01_66_JD,1,2,47,16,2,-7.0265456849813,-2.83241058965343,21.2348105727606,195.221656976744,129,0.336633663366337,0.177083333333333
01_66_JD,1,2,47,16,4,-5.01768341007632,-1.99661438576894,11.1471173667164,192.535400390625,128,0.216981132075472,0.117948717948718
01_67_KV,1,2,34,10,1,-2.79401623918911,-0.921010195206103,18.5125354143156,190.200805664063,128,0.345,0.181102362204724
01_67_KV,1,2,34,10,3,-2.44680868097806,-0.964145055716533,19.7287993305713,179.275512695313,128,0.357142857142857,0.16304347826087
01_67_KV,1,2,34,10,2,-3.19113076043052,-2.77935158960955,2.68859965486149,210.778356481481,135,0.0555555555555556,0.0280373831775701
01_67_KV,1,2,34,10,4,-2.9510187915027,-1.43172067889021,15.9682783810002,188.269412878788,132,0.367816091954023,0.164948453608247
03_01_MS,2,2,27,11,1,-5.22807288689305,-4.49496334062105,3.63229152455793,183.115433673469,147,0.0851063829787234,0.043010752688172
03_01_MS,2,2,27,11,3,-1.80103541155904,-1.0231184328527,4.92502705553642,164.704802852349,149,0.0602409638554217,0.029940119760479
03_01_MS,2,2,27,11,2,-5.93695137991568,-5.58799888286496,2.66630436844456,181.438577586207,145,0.0526315789473684,0.027027027027027
03_01_MS,2,2,27,11,4,-5.44720990955093,-4.31884693125758,4.27471701825677,194.706357758621,145,0.0792079207920792,0.0404040404040404
03_02_GI,2,2,24,17,1,-12.4589349696169,-11.6523521962187,3.90419320629564,188.222909902597,154,0.0520833333333333,0.0261780104712042
03_02_GI,2,2,24,17,3,-7.66067845848083,-7.27913023752887,8.01438220580425,170.264991554054,148,0.0227272727272727,0.0114942528735632
03_02_GI,2,2,24,17,2,-14.5243108970289,-13.9603351863517,3.36231010641932,190.208333333333,150,0.0412371134020619,0.0206185567010309
03_02_GI,2,2,24,17,4,-12.1341992823177,-11.7113145682885,2.27363511032716,187.908496732026,153,0.0515463917525773,0.0259067357512953
03_03_BE,2,1,26,20,1,-3.04154468603859,-2.35223261412583,3.78256151218799,215.871710526316,133,0.0707964601769911,0.0363636363636364
03_03_BE,2,1,26,20,3,-2.17427834817504,-1.49510564959153,5.98242942163829,209.011314655172,145,0.126190476190476,0.0611303344867359
03_03_BE,2,1,26,20,2,-3.90611480560095,-2.50689267117459,9.17543341380474,191.615513392857,140,0.126315789473684,0.0594059405940594
03_03_BE,2,1,26,20,4,-4.14012053129748,-2.80262928863318,9.24467000033471,207.583220108696,138,0.0952380952380952,0.0476190476190476
03_04_KV,2,2,34,13,1,-7.74995893190859,-6.72709640690741,12.3640934246781,183.995077054795,146,0.1,0.0526315789473684
03_04_KV,2,2,34,13,3,-4.32639289941904,-3.96170982029839,4.14497124928085,159.658394607843,153,0.0487804878048781,0.0240963855421687
03_04_KV,2,2,34,13,2,-6.77857408740882,-5.52129570845065,7.13857011672965,189.503855519481,154,0.13265306122449,0.0673575129533679
03_04_KV,2,2,34,13,4,-7.36036394753,-6.39861334814201,16.2724350111546,204.345703125,152,0.127450980392157,0.0628019323671498
03_05_DS,2,2,38,15,1,-11.7648542385267,-11.6098083304049,1.2558163081653,196.193321078431,153,0.03,0.0149253731343284
03_05_DS,2,2,38,15,3,-9.99719714171632,-9.26007479571573,4.22321123584542,160.739650974026,154,0.0843373493975904,0.0424242424242424
03_05_DS,2,2,38,15,2,-10.9032975512135,-10.6442553413915,1.8656777069039,188.006823575949,158,0.0421052631578947,0.0206185567010309
03_05_DS,2,2,38,15,4,-11.615351735716,-10.8158758393792,5.00887400717219,190.290178571429,154,0.03,0.0152284263959391
03_06_SG,2,2,44,17,1,-3.66308285792926,-3.29345805940731,4.74772489103515,205.944743377483,151,0.0560747663551402,0.0288461538461538
03_06_SG,2,2,44,17,3,-3.1006202930405,-2.82202184770627,2.42860250620136,156.437285958904,146,0.0493827160493827,0.025
03_06_SG,2,2,44,17,2,-5.20942437846279,-4.72416144741161,3.71703397681624,191.574399834437,151,0.0714285714285714,0.0355329949238579
03_06_SG,2,2,44,17,4,-3.9222081183592,-3.50121605787595,3.92720024778083,197.214894480519,154,0.0679611650485437,0.0351758793969849
03_07_NG,2,2,23,10,1,-3.65471367712263,-2.60854864113496,18.1648720633658,195.219494047619,147,0.151515151515152,0.0704225352112676
03_07_NG,2,2,23,10,3,-2.50925808003658,-0.917286607449419,24.3629966774924,208.413656655844,154,0.38,0.161016949152542
03_07_NG,2,2,23,10,2,-3.4180885209736,-2.15920865370295,17.1750654291589,194.609375,150,0,0
03_07_NG,2,2,23,10,4,-3.94796685795677,-2.5538106771992,13.3549255892146,194.36785130719,153,0.0575,0.0282208588957055
03_08_SK,2,2,30,17,1,-7.64900801015634,-7.35398224061448,6.41276318804603,187.794306506849,146,0.0102040816326531,0.00512820512820513
03_08_SK,2,2,30,17,3,-7.36583096189553,-6.97582775520578,3.54365472006256,175.575657894737,152,0.0714285714285714,0.0362116991643454
03_08_SK,2,2,30,17,2,-9.79309803159403,-9.5728247375252,1.67818376839904,189.491421568627,153,0.0206185567010309,0.0102040816326531
03_08_SK,2,2,30,17,4,-7.58735623768066,-7.1772042513723,3.00703159296038,185.507015306122,147,0.0520833333333333,0.0267379679144385
03_09_TA,2,2,19,13,1,-3.90154591691328,-1.55601124275535,28.4295583495974,211.927259290541,148,0.572649572649573,0.320574162679426
03_09_TA,2,2,19,13,3,-2.8383139205796,-0.565214015105062,22.8354021488842,232.793898809524,147,0.184615384615385,0.0975609756097561
03_09_TA,2,2,19,13,2,-3.40498134243472,-1.27372481735513,21.3419755958357,241.612264554795,146,0.362934362934363,0.188755020080321
03_09_TA,2,2,19,13,4,-3.39753303172572,-2.72666157460504,6.50763824812488,244.348958333333,150,0.115384615384615,0.0597609561752988
03_10_GP,2,1,26,16,1,-8.00854382833474,-5.44652573227822,13.347171791907,166.640625,150,0.275862068965517,0.146341463414634
03_10_GP,2,1,26,16,3,-8.87009214564501,-6.27496659273812,12.1916119342919,138.391033496732,153,0.223684210526316,0.120567375886525
03_10_GP,2,1,26,16,2,-11.4411349158855,-10.7262116178582,4.03088219541086,173.207264072848,151,0.0681818181818182,0.0340909090909091
03_10_GP,2,1,26,16,4,-9.34076175986089,-6.21167548461323,14.4223397668421,151.662726151316,152,0.244047619047619,0.136212624584718
03_11_DM,2,1,38,13,1,-8.9258842852602,-7.94781682555377,4.44724678381087,189.692283163265,147,0.0833333333333333,0.0416666666666667
03_11_DM,2,1,38,13,3,-6.78882793079772,-4.56432349473513,11.8051566645985,166.622677364865,148,0.2,0.0994152046783626
03_11_DM,2,1,38,13,2,-9.64088817240625,-9.13281321191238,2.35736154856087,184.689083614865,148,0.032258064516129,0.0158730158730159
03_11_DM,2,1,38,13,4,-9.10420552347246,-8.69984853725363,2.13612201815106,189.208984375,152,0.0416666666666667,0.0206185567010309
03_12_GM,2,1,28,16,1,-10.042872153316,-5.94108552145998,16.9104831503004,147.825520833333,150,0.36,0.178807947019868
03_12_GM,2,1,28,16,3,-6.75465491462148,-3.42963798060223,13.2775031365136,156.212197580645,155,0.282352941176471,0.155844155844156
03_12_GM,2,1,28,16,2,-9.6387942921466,-6.17978856093834,16.034064913099,167.477318548387,155,0.315789473684211,0.185185185185185
03_12_GM,2,1,28,16,4,-8.92883968328545,-5.60514656986384,9.93619242648636,173.651713709677,155,0.21505376344086,0.116279069767442
03_13_TB,2,2,33,11,1,-4.526689387807,-3.24566309441325,22.1761728249659,160.072544642857,140,0.534246575342466,0.230769230769231
03_13_TB,2,2,33,11,3,-3.757216758751,-2.99661767048966,6.94110014919042,123.033405172414,145,0.114754098360656,0.0542635658914729
03_13_TB,2,2,33,11,2,-4.83754405087076,-3.32771592918897,13.0849899748001,156.71875,150,0.291139240506329,0.146496815286624
03_13_TB,2,2,33,11,4,-4.72318874479253,-3.3252219491432,24.0062435179706,146.134159482759,145,0.420289855072464,0.187096774193548
03_14_KN,2,1,45,16,1,-2.23575111745972,-1.16808319553344,12.6546993484874,199.915213178295,129,0.12037037037037,0.0640394088669951
03_14_KN,2,1,45,16,3,-2.14281908111874,-0.125522459231022,16.7438562919298,148.410744863014,146,0.308641975308642,0.170068027210884
03_14_KN,2,1,45,16,2,-2.11924040579409,-1.74037523374501,3.12271230266135,200.099031690141,142,0.0490196078431373,0.024390243902439
03_14_KN,2,1,45,16,4,-2.79663631960305,-1.8769005879469,22.9384151118065,185.872395833333,132,0.0754716981132075,0.0392156862745098
03_15_LL,2,2,41,16,1,-3.79973810955357,-0.872902813685977,30.8315801483289,170.949168019481,154,0.802631578947368,0.348571428571429
03_15_LL,2,2,41,16,3,-2.19289303146791,0.607188728906777,25.5102020372566,193.765729865772,149,0.427184466019417,0.241758241758242
03_15_LL,2,2,41,16,2,-3.98294346057146,-0.453271529516965,27.7702572018343,182.87136130137,146,0.429906542056075,0.247311827956989
03_15_LL,2,2,41,16,4,-4.00034718101798,-0.774322141319904,23.0073670057572,195.685135690789,152,0.338095238095238,0.178841309823678
03_16_KT,2,1,48,19,1,-3.94635818951095,-2.00162259788518,17.7444277539156,176.479718543046,151,0.333333333333333,0.188235294117647
03_16_KT,2,1,48,19,3,-3.75634320374902,-1.6729336193502,17.2295940576152,182.908216059603,151,0.195876288659794,0.0994764397905759
03_16_KT,2,1,48,19,2,-3.69375868109663,-2.32211379750041,13.8613384109796,166.952054794521,146,0.235955056179775,0.12
03_16_KT,2,1,48,19,4,-4.23174761480437,-2.53792741057157,15.8207732752509,168.983861019737,152,0.380952380952381,0.181818181818182
03_17_LN,2,1,55,15,1,-3.74273353436802,-2.50095118235141,22.1490124935802,198.426177536232,138,0.33695652173913,0.146919431279621
03_17_LN,2,1,55,15,3,-3.60278466083194,-2.97608423066694,9.34420610123392,151.662122483221,149,0.0625,0.0314465408805031
03_17_LN,2,1,55,15,2,-4.10206391342429,-3.30172707239517,11.9668831088767,188.73282358156,141,0.074468085106383,0.037037037037037
03_17_LN,2,1,55,15,4,-3.68807255032452,-2.63174556577754,22.3330087404255,199.692670036765,136,0.505494505494505,0.214953271028037
03_18_ZG,2,2,45,21,1,-7.25716439938073,-5.32568361848439,9.39618335566026,195.325434602649,151,0.183673469387755,0.09
03_18_ZG,2,2,45,21,3,-3.57152194415629,-0.93484473025256,15.3067226917344,149.173460144928,138,0.240963855421687,0.136986301369863
03_18_ZG,2,2,45,21,2,-5.22800029504877,-4.6353809275927,3.40352354264731,194.367439516129,155,0.0721649484536082,0.0348258706467662
03_18_ZG,2,2,45,21,4,-6.28523590826808,-4.91320755590333,6.55976070846708,190.941870629371,143,0.155612244897959,0.0773130544993663
03_19_KI,2,2,53,16,1,-4.28095118660141,-3.04854223113559,19.3360646446868,178.416630993151,146,0.25,0.126436781609195
03_19_KI,2,2,53,16,3,-4.77444301217965,-3.87731693280575,5.21823529676067,149.59286971831,142,0.0921052631578947,0.0451612903225806
03_19_KI,2,2,53,16,2,-4.98267996168346,-3.34545522276686,9.02851067527878,163.529829545455,143,0.120481927710843,0.0581395348837209
03_19_KI,2,2,53,16,4,-4.48048344052872,-3.33074175149293,11.1035811966722,153.171115451389,144,0.235294117647059,0.133333333333333
03_20_ZN,2,1,30,15,1,-7.01184634809896,-5.78860819852668,14.9145381032411,198.379907852564,156,0.11214953271028,0.058252427184466
03_20_ZN,2,1,30,15,3,-6.57706090719599,-5.28975409933641,18.5534142465945,149.68852124183,153,0.0555555555555556,0.028169014084507
03_20_ZN,2,1,30,15,2,-7.66345959924139,-7.03015323047018,6.21500283920098,185.776654411765,153,0.13,0.0695187165775401
03_20_ZN,2,1,30,15,4,-6.52821349056487,-5.33723010003474,8.37787420858818,202.04827724359,156,0.11,0.0521327014218009
03_21_KM,2,1,26,19,1,-6.13765820541688,-5.97604430132213,1.46745479657038,184.67723540146,137,0,0
03_21_KM,2,1,26,19,3,-5.16567556522659,-4.12500183451915,12.0691736720791,167.708333333333,135,0.130952380952381,0.0658682634730539
03_21_KM,2,1,26,19,2,-6.87644819601225,-6.44535122597786,4.535955557485,178.827032342657,143,0.043010752688172,0.021505376344086
03_21_KM,2,1,26,19,4,-6.44818836448517,-5.5058456029543,9.6315056957216,182.857983732877,146,0.0752688172043011,0.0378378378378378
03_22_KA,2,2,33,17,1,-4.1146399177583,-3.88954457356295,2.1526834717579,188.641436688312,154,0.0309278350515464,0.0157068062827225
03_22_KA,2,2,33,17,3,-3.47119231561441,-2.1697610806724,19.9908283973303,176.494891826923,156,0.375,0.206896551724138
03_22_KA,2,2,33,17,2,-5.06192396155437,-4.61894276428457,3.33102110595139,188.457414215686,153,0.0404040404040404,0.0206185567010309
03_22_KA,2,2,33,17,4,-4.51737051605088,-4.01935083362299,5.28306383790809,189.579951298701,154,0.0918367346938776,0.0461538461538462
03_23_LS,2,1,30,13,1,-11.6098513749595,-11.2738210584943,1.73335964680957,196.090574186992,123,0.0404040404040404,0.0198019801980198
03_23_LS,2,1,30,13,3,-10.1868249955392,-9.51107088094395,3.65521328799676,187.609375,125,0.0833333333333333,0.0416666666666667
03_23_LS,2,1,30,13,2,-11.5673679935792,-10.6360169663898,3.8008494214681,199.281754032258,124,0.0784313725490196,0.0392156862745098
03_23_LS,2,1,30,13,4,-12.8315742985646,-12.1891962743928,2.77447822873111,195.086050724638,138,0.0606060606060606,0.0297029702970297
03_24_RQ,2,1,50,15,1,-9.14260244067428,-8.87572759805482,1.36307986955233,217.071533203125,128,0.00900900900900901,0.00452488687782805
03_24_RQ,2,1,50,15,3,-6.60034770558814,-5.12554112955869,13.0039548721612,176.5625,125,0.139784946236559,0.0687830687830688
03_24_RQ,2,1,50,15,2,-9.67485055512335,-9.46701533959745,1.4109648114665,200.970818014706,136,0.0288461538461538,0.0146341463414634
03_24_RQ,2,1,50,15,4,-9.71997574689069,-8.54869186865307,5.34745114120845,214.094807330827,133,0.0272727272727273,0.0136986301369863
03_25_MI,2,1,25,16,1,-11.3122683775751,-11.23496520125,1.02659953279791,189.61256377551,147,0.0204081632653061,0.0103092783505155
03_25_MI,2,1,25,16,3,-6.0237672863995,-4.21051309620152,24.4422231520513,169.15701486014,143,0.325,0.160493827160494
03_25_MI,2,1,25,16,2,-10.6138937473892,-10.5361743468755,1.05778493057149,182.005208333333,150,0.0212765957446809,0.010752688172043
03_25_MI,2,1,25,16,4,-10.9589847594965,-10.9033067945935,0.789441776829992,190.632609577922,154,0.0103092783505155,0.00512820512820513
03_26_DI,2,2,20,14,1,-7.56713007522038,-6.68540974297267,5.20087626055043,207.200520833333,150,0.0961538461538462,0.0471698113207547
03_26_DI,2,2,20,14,3,-5.96986976486817,-5.51231724341946,3.03612516521231,190.607244318182,154,0.0618556701030928,0.0309278350515464
03_26_DI,2,2,20,14,2,-6.94446335939927,-6.68834494764801,2.36877553559219,203.7109375,150,0.0194174757281553,0.00961538461538462
03_26_DI,2,2,20,14,4,-7.2302018029718,-6.90356057274079,2.67680982031288,205.784847861842,152,0.0660377358490566,0.0334928229665072
03_27_PK,2,1,31,22,1,-7.88803915419748,-6.12872181453658,9.56588635860449,181.466460987261,157,0.159090909090909,0.0736842105263158
03_27_PK,2,1,31,22,3,-6.75606091991373,-5.21645832053132,11.0463516984424,146.975806451613,155,0.12987012987013,0.0649350649350649
03_27_PK,2,1,31,22,2,-7.16127865257262,-6.24609066639939,5.68191792494609,183.963950163399,153,0.129032258064516,0.0631578947368421
03_27_PK,2,1,31,22,4,-7.30726074158476,-6.12623279372031,6.36882110933613,186.345880681818,154,0.122448979591837,0.0631578947368421
03_28_PE,2,1,30,15,1,-8.00610121730719,-6.42951027530881,14.6748426926669,161.822150735294,136,0.324675324675325,0.146198830409357
03_28_PE,2,1,30,15,3,-7.46955947582519,-6.70445893473989,7.41868651386212,128.376332364341,129,0.107692307692308,0.0526315789473684
03_28_PE,2,1,30,15,2,-8.84716016843649,-7.30402200325818,11.6800714624444,152.431203358209,134,0.183098591549296,0.0838709677419355
03_28_PE,2,1,30,15,4,-7.71886181771627,-6.01791427023516,14.0662459322905,167.837569962687,134,0.263157894736842,0.14792899408284
03_29_BM,2,1,41,15,1,-6.79849551284892,-5.59882265745092,17.5301279024256,149.040478187919,149,0.227848101265823,0.123287671232877
03_29_BM,2,1,41,15,3,-7.50382955875161,-6.93278858375543,7.03129014785429,129.895662006579,152,0.0952380952380952,0.0454545454545455
03_29_BM,2,1,41,15,2,-7.20912347254227,-6.89052924386491,2.99540046255128,176.171875,145,0.0652173913043478,0.0333333333333333
03_29_BM,2,1,41,15,4,-7.51234111912701,-5.88433587346071,16.7117499176187,166.383421266234,154,0.375,0.174418604651163
03_30_GE,2,2,32,18,1,-3.7594104948807,-1.98108702728801,25.1484362017339,192.730629280822,146,0.44,0.236559139784946
03_30_GE,2,2,32,18,3,-2.03562449983408,-1.68930581001476,2.41467367851292,293.019480519481,154,0.00657894736842105,0.0033003300330033
03_30_GE,2,2,32,18,2,-4.28294200770527,-2.63362482227065,26.644033414008,239.962748344371,151,0.406666666666667,0.255230125523013
03_30_GE,2,2,32,18,4,-4.16940427838753,-2.63218369311424,13.800309306775,261.391044463087,149,0.188811188811189,0.100371747211896
03_31_LO,2,2,33,14,1,-5.45468783760775,-4.11955159484069,17.4163909285569,215.729166666667,150,0.171171171171171,0.0900473933649289
03_31_LO,2,2,33,14,3,-3.54589459000659,-2.67199722137249,23.1892434001668,174.925085616438,146,0.597222222222222,0.229946524064171
03_31_LO,2,2,33,14,2,-5.57948380657667,-4.64066876775843,8.29892953256258,187.714213709677,155,0.119565217391304,0.0564102564102564
03_31_LO,2,2,33,14,4,-5.10372348868905,-4.60312654507562,3.12403570027681,217.540322580645,155,0.0720720720720721,0.036036036036036
03_32_MT,2,1,27,14,1,-5.46487170002793,-2.79085195887942,21.2568165429335,193.385416666667,150,0.00970873786407767,0.0048780487804878
03_32_MT,2,1,27,14,3,-6.52680490051562,-1.75370414445664,23.9230170568056,154.401041666667,150,0.379746835443038,0.197368421052632
03_32_MT,2,1,27,14,2,-7.59060127460942,-4.77450239818477,12.410086579583,178.169785031847,157,0.242424242424242,0.134831460674157
03_32_MT,2,1,27,14,4,-5.21552567079755,-2.27872298025428,12.7105077923823,150.872395833333,150,0.246913580246914,0.12987012987013
03_33_ZS,2,1,44,12,1,-5.33457753368041,-4.92668695508577,2.86972166809521,200.188845198675,151,0.0679611650485437,0.0341463414634146
03_33_ZS,2,1,44,12,3,-3.39804839735917,-3.06102280125769,3.55180336326426,149.276342147436,156,0.0131578947368421,0.00662251655629139
03_33_ZS,2,1,44,12,2,-6.14839915758015,-5.36357617577534,14.806730654804,198.429987980769,156,0.155913978494624,0.0723192019950125
03_33_ZS,2,1,44,12,4,-5.85853671284969,-5.26916219874866,8.06450810216415,211.407238924051,158,0.0188679245283019,0.00943396226415094
03_34_PG,2,2,46,14,1,-4.47091174263058,-4.38440960320715,1.42267591860856,196.130701013514,148,0.03,0.0149253731343284
03_34_PG,2,2,46,14,3,-5.03159193408545,-4.48512809278505,4.41979609716253,170.441862824675,154,0.103448275862069,0.0514285714285714
03_34_PG,2,2,46,14,2,-6.83921209489364,-6.71993053706156,1.15807813851038,195.942540322581,155,0.0198019801980198,0.01
